id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
3510,15/12/2021,Union Berlin,Freiburg,0,0,D,0,0,D,18,8,5,2,10,12,4,3,1,1,0,0
3511,17/12/2021,Bayern Munich,Wolfsburg,4,0,H,1,0,H,24,7,9,2,10,4,5,3,0,0,0,0
3512,18/12/2021,Bochum,Union Berlin,0,1,A,0,1,A,13,9,3,3,13,9,1,5,2,0,0,0
3513,18/12/2021,Ein Frankfurt,Mainz,1,0,H,1,0,H,13,11,4,5,11,9,8,6,0,1,0,0
3514,18/12/2021,Greuther Furth,Augsburg,0,0,D,0,0,D,4,14,1,5,8,13,6,5,2,3,0,0
3515,18/12/2021,Hoffenheim,M'gladbach,1,1,D,0,1,A,21,11,8,5,6,9,15,3,2,2,0,0
3516,18/12/2021,RB Leipzig,Bielefeld,0,2,A,0,0,D,15,4,4,4,6,16,10,1,0,2,0,1
3517,18/12/2021,Hertha,Dortmund,3,2,H,0,1,A,14,9,5,3,4,19,1,5,0,1,0,0
3518,19/12/2021,Freiburg,Leverkusen,2,1,H,1,1,D,14,6,6,4,6,8,4,8,2,3,0,0
3519,19/12/2021,FC Koln,Stuttgart,1,0,H,0,0,D,8,6,2,2,17,13,2,1,3,1,0,0
3520,07/01/2022,Bayern Munich,M'gladbach,1,2,A,1,2,A,19,9,8,3,18,11,6,6,0,1,0,0
3521,08/01/2022,Freiburg,Bielefeld,2,2,D,1,0,H,18,15,6,5,6,5,7,12,2,1,0,0
3522,08/01/2022,Greuther Furth,Stuttgart,0,0,D,0,0,D,10,18,3,3,8,12,1,5,0,1,0,0
3523,08/01/2022,Hoffenheim,Augsburg,3,1,H,2,1,H,12,9,5,4,17,8,2,4,1,0,0,0
3524,08/01/2022,Leverkusen,Union Berlin,2,2,D,1,1,D,17,17,8,7,8,11,11,5,1,2,0,0
3525,08/01/2022,RB Leipzig,Mainz,4,1,H,1,0,H,16,2,8,1,6,10,6,1,0,2,0,1
3526,08/01/2022,Ein Frankfurt,Dortmund,2,3,A,2,0,H,12,21,5,8,14,6,4,11,3,2,0,0
3527,09/01/2022,Hertha,FC Koln,1,3,A,0,2,A,10,14,5,8,9,16,10,4,3,1,0,0
3528,09/01/2022,Bochum,Wolfsburg,1,0,H,0,0,D,12,12,3,4,15,18,4,2,1,2,0,0
3529,14/01/2022,Dortmund,Freiburg,5,1,H,3,0,H,20,4,8,4,8,8,9,2,2,0,0,0
3530,15/01/2022,FC Koln,Bayern Munich,0,4,A,0,2,A,11,19,3,9,6,10,5,12,1,0,0,0
3531,15/01/2022,Mainz,Bochum,1,0,H,0,0,D,20,12,5,3,19,14,7,3,3,3,0,0
3532,15/01/2022,Stuttgart,RB Leipzig,0,2,A,0,1,A,16,7,10,3,12,13,5,1,3,1,0,0
3533,15/01/2022,Union Berlin,Hoffenheim,2,1,H,1,1,D,6,12,3,5,10,11,0,8,0,3,0,0
3534,15/01/2022,Wolfsburg,Hertha,0,0,D,0,0,D,7,6,3,2,12,12,3,2,1,1,0,0
3535,15/01/2022,M'gladbach,Leverkusen,1,2,A,0,0,D,16,29,6,13,8,18,5,7,2,3,0,0
3536,16/01/2022,Augsburg,Ein Frankfurt,1,1,D,1,1,D,12,14,5,4,12,14,4,3,3,3,0,0
3537,16/01/2022,Bielefeld,Greuther Furth,2,2,D,1,1,D,13,6,5,3,16,6,3,5,4,1,0,0
3538,21/01/2022,Ein Frankfurt,Bielefeld,0,2,A,0,2,A,17,8,7,5,7,10,10,1,4,2,0,0
3539,22/01/2022,Freiburg,Stuttgart,2,0,H,1,0,H,16,7,4,1,12,7,6,3,1,1,0,0
3540,22/01/2022,Greuther Furth,Mainz,2,1,H,1,0,H,11,16,7,4,12,15,7,8,1,1,0,0
3541,22/01/2022,Hoffenheim,Dortmund,2,3,A,1,1,D,14,3,2,2,14,7,7,3,2,2,0,0
3542,22/01/2022,Leverkusen,Augsburg,5,1,H,2,0,H,22,14,12,5,8,7,9,5,1,2,0,0
3543,22/01/2022,M'gladbach,Union Berlin,1,2,A,1,1,D,12,6,5,3,11,19,4,1,1,2,0,0
3544,22/01/2022,Bochum,FC Koln,2,2,D,1,2,A,17,7,7,3,11,12,1,5,0,3,0,0
3545,23/01/2022,RB Leipzig,Wolfsburg,2,0,H,0,0,D,12,9,4,3,17,16,4,3,5,1,0,0
3546,23/01/2022,Hertha,Bayern Munich,1,4,A,0,2,A,5,29,2,20,9,9,4,9,1,0,0,0
3547,04/02/2022,Hertha,Bochum,1,1,D,1,0,H,13,9,2,4,14,22,4,7,3,1,0,0
3548,05/02/2022,Augsburg,Union Berlin,2,0,H,1,0,H,14,14,9,4,8,16,4,6,0,2,0,0
3549,05/02/2022,Bielefeld,M'gladbach,1,1,D,1,1,D,10,22,5,4,15,10,5,11,3,3,0,0
3550,05/02/2022,FC Koln,Freiburg,1,0,H,1,0,H,14,18,3,2,14,16,8,8,2,2,0,0
3551,05/02/2022,Mainz,Hoffenheim,2,0,H,0,0,D,9,12,4,2,12,13,5,3,0,2,0,0
3552,05/02/2022,Stuttgart,Ein Frankfurt,2,3,A,1,1,D,15,15,6,6,7,12,3,14,0,0,0,0
3553,05/02/2022,Bayern Munich,RB Leipzig,3,2,H,2,1,H,25,13,8,7,11,12,2,0,1,3,0,0
3554,06/02/2022,Dortmund,Leverkusen,2,5,A,1,3,A,14,10,6,7,8,10,7,6,1,1,0,0
3555,06/02/2022,Wolfsburg,Greuther Furth,4,1,H,1,1,D,11,8,6,4,11,13,2,3,1,2,0,0
3556,11/02/2022,RB Leipzig,FC Koln,3,1,H,1,0,H,6,9,4,2,6,11,5,6,1,2,0,0
3557,12/02/2022,Bochum,Bayern Munich,4,2,H,4,1,H,12,22,7,4,13,7,4,9,2,1,0,0
3558,12/02/2022,Ein Frankfurt,Wolfsburg,0,2,A,0,1,A,16,11,2,3,12,9,10,1,1,2,0,0
3559,12/02/2022,Freiburg,Mainz,1,1,D,0,1,A,16,20,5,5,14,15,7,3,0,2,0,0
3560,12/02/2022,Greuther Furth,Hertha,2,1,H,1,0,H,19,24,10,8,11,12,8,8,2,4,0,0
3561,12/02/2022,M'gladbach,Augsburg,3,2,H,1,0,H,14,14,5,8,8,12,3,2,2,2,0,0
3562,12/02/2022,Leverkusen,Stuttgart,4,2,H,1,0,H,20,8,6,5,10,6,10,0,3,2,0,0
3563,13/02/2022,Union Berlin,Dortmund,0,3,A,0,2,A,12,10,2,6,20,9,2,5,4,1,0,0
3564,13/02/2022,Hoffenheim,Bielefeld,2,0,H,1,0,H,25,8,9,4,12,12,13,3,2,0,0,0
3565,18/02/2022,Mainz,Leverkusen,3,2,H,0,1,A,17,8,5,6,15,13,6,2,2,2,0,0
3566,19/02/2022,Augsburg,Freiburg,1,2,A,1,2,A,18,15,4,5,11,8,11,4,1,1,0,0
3567,19/02/2022,Bielefeld,Union Berlin,1,0,H,0,0,D,11,11,3,4,6,15,6,4,0,2,0,0
3568,19/02/2022,Stuttgart,Bochum,1,1,D,0,0,D,15,13,7,5,7,17,6,0,0,4,0,0
3569,19/02/2022,Wolfsburg,Hoffenheim,1,2,A,1,0,H,14,10,6,4,10,17,5,2,1,2,0,0
3570,19/02/2022,FC Koln,Ein Frankfurt,1,0,H,0,0,D,13,10,8,2,9,16,5,6,1,2,0,0
3571,20/02/2022,Bayern Munich,Greuther Furth,4,1,H,0,1,A,22,8,8,3,15,17,6,4,2,1,0,0
3572,20/02/2022,Dortmund,M'gladbach,6,0,H,2,0,H,16,8,10,5,17,11,5,5,2,1,0,0
3573,20/02/2022,Hertha,RB Leipzig,1,6,A,0,1,A,8,16,4,10,10,8,3,10,2,3,1,0
3574,25/02/2022,Hoffenheim,Stuttgart,2,1,H,0,0,D,19,13,7,4,14,13,9,3,3,2,0,0
3575,26/02/2022,Freiburg,Hertha,3,0,H,1,0,H,16,17,5,2,13,10,6,6,1,2,0,0
3576,26/02/2022,Greuther Furth,FC Koln,1,1,D,0,0,D,13,17,5,5,15,13,7,11,1,2,0,0
3577,26/02/2022,Leverkusen,Bielefeld,3,0,H,1,0,H,21,8,9,3,8,10,6,3,0,1,0,0
3578,26/02/2022,M'gladbach,Wolfsburg,2,2,D,1,2,A,23,6,11,3,12,14,7,4,2,4,0,1
3579,26/02/2022,Union Berlin,Mainz,3,1,H,1,0,H,7,14,3,1,13,18,2,6,4,4,0,1
3580,26/02/2022,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D,7,20,2,9,16,3,2,8,1,2,0,0
3581,27/02/2022,Bochum,RB Leipzig,0,1,A,0,0,D,13,6,2,1,15,9,5,0,1,1,0,0
3582,27/02/2022,Augsburg,Dortmund,1,1,D,0,1,A,8,11,3,7,15,8,5,5,2,1,0,0
3583,04/03/2022,Bielefeld,Augsburg,0,1,A,0,0,D,6,7,1,1,12,10,6,1,3,5,0,0
3584,05/03/2022,Bayern Munich,Leverkusen,1,1,D,1,1,D,20,9,6,2,10,14,7,2,1,2,0,0
3585,05/03/2022,Bochum,Greuther Furth,2,1,H,1,0,H,15,9,9,2,16,14,3,6,2,4,0,0
3586,05/03/2022,Hertha,Ein Frankfurt,1,4,A,0,1,A,10,12,4,6,10,16,3,8,2,2,0,0
3587,05/03/2022,RB Leipzig,Freiburg,1,1,D,0,1,A,14,4,5,3,8,15,4,1,1,0,0,0
3588,05/03/2022,Wolfsburg,Union Berlin,1,0,H,1,0,H,9,17,3,5,12,15,6,10,0,1,0,0
3589,05/03/2022,Stuttgart,M'gladbach,3,2,H,1,2,A,18,9,7,3,7,10,5,2,1,2,0,0
3590,06/03/2022,FC Koln,Hoffenheim,0,1,A,0,0,D,10,13,3,3,9,12,4,1,1,4,0,0
3591,12/03/2022,Freiburg,Wolfsburg,3,2,H,2,0,H,16,11,8,5,11,9,7,5,2,0,0,0
3592,12/03/2022,Hoffenheim,Bayern Munich,1,1,D,1,1,D,9,18,6,8,12,9,3,8,4,1,0,0
3593,12/03/2022,Union Berlin,Stuttgart,1,1,D,1,0,H,11,11,3,3,25,12,3,3,3,2,0,0
3594,12/03/2022,M'gladbach,Hertha,2,0,H,1,0,H,12,12,5,3,7,17,3,6,3,0,0,0
3595,13/03/2022,Leverkusen,FC Koln,0,1,A,0,0,D,15,6,3,3,13,19,7,0,2,2,0,0
3596,13/03/2022,Dortmund,Bielefeld,1,0,H,1,0,H,20,11,3,4,6,10,4,5,1,1,0,0
3597,13/03/2022,Ein Frankfurt,Bochum,2,1,H,0,1,A,14,8,3,4,10,15,9,3,3,4,0,0
3598,13/03/2022,Greuther Furth,RB Leipzig,1,6,A,1,4,A,7,12,1,7,9,8,0,2,2,0,0,0
3599,16/03/2022,Mainz,Dortmund,0,1,A,0,0,D,10,11,1,4,18,10,5,5,3,4,0,0
3600,18/03/2022,Bochum,M'gladbach,0,2,A,0,0,D,15,8,7,5,12,10,7,3,2,1,0,0
3601,19/03/2022,Greuther Furth,Freiburg,0,0,D,0,0,D,8,13,1,3,15,9,1,11,1,0,0,0
3602,19/03/2022,Hertha,Hoffenheim,3,0,H,1,0,H,13,8,6,0,10,13,1,6,2,1,0,0
3603,19/03/2022,Mainz,Bielefeld,4,0,H,1,0,H,14,6,6,0,10,14,6,1,1,0,0,0
3604,19/03/2022,Stuttgart,Augsburg,3,2,H,1,2,A,24,10,9,4,13,17,8,0,2,3,0,0
3605,19/03/2022,Bayern Munich,Union Berlin,4,0,H,3,0,H,16,9,7,4,8,7,3,2,2,1,0,0
3606,20/03/2022,RB Leipzig,Ein Frankfurt,0,0,D,0,0,D,14,5,7,0,6,21,3,2,1,5,0,0
3607,20/03/2022,Wolfsburg,Leverkusen,0,2,A,0,0,D,18,17,4,7,6,13,7,7,2,3,0,0
3608,20/03/2022,FC Koln,Dortmund,1,1,D,1,1,D,10,9,1,3,13,16,7,5,2,3,0,0
3609,01/04/2022,Union Berlin,FC Koln,1,0,H,0,0,D,13,6,5,1,17,11,2,4,3,3,0,0
3610,02/04/2022,Bielefeld,Stuttgart,1,1,D,0,1,A,10,14,4,4,13,12,6,2,1,5,0,0
3611,02/04/2022,Ein Frankfurt,Greuther Furth,0,0,D,0,0,D,20,4,6,2,10,14,9,0,1,0,0,0
3612,02/04/2022,Freiburg,Bayern Munich,1,4,A,0,0,D,8,21,3,11,13,6,1,6,1,1,0,0
3613,02/04/2022,Hoffenheim,Bochum,1,2,A,0,1,A,14,20,7,6,9,11,5,6,3,2,0,0
3614,02/04/2022,Leverkusen,Hertha,2,1,H,2,1,H,18,7,7,4,13,11,3,3,0,1,0,0
3615,02/04/2022,Dortmund,RB Leipzig,1,4,A,0,2,A,10,11,2,5,7,10,7,5,3,1,0,0
3616,03/04/2022,Augsburg,Wolfsburg,3,0,H,1,0,H,13,17,5,5,15,11,3,5,1,0,0,0
3617,03/04/2022,M'gladbach,Mainz,1,1,D,1,0,H,17,22,8,10,13,20,3,7,2,1,0,0
3618,06/04/2022,Augsburg,Mainz,2,1,H,1,0,H,14,17,4,3,16,18,5,7,3,2,0,0
3619,08/04/2022,Stuttgart,Dortmund,0,2,A,0,1,A,13,10,2,4,8,6,4,5,2,1,0,0
3620,09/04/2022,Bayern Munich,Augsburg,1,0,H,0,0,D,13,6,4,1,10,22,3,3,1,2,0,0
3621,09/04/2022,FC Koln,Mainz,3,2,H,0,1,A,13,9,5,6,19,23,8,5,2,2,0,0
3622,09/04/2022,Greuther Furth,M'gladbach,0,2,A,0,2,A,10,18,1,7,12,8,3,5,1,0,0,0
3623,09/04/2022,Wolfsburg,Bielefeld,4,0,H,2,0,H,11,6,6,3,11,13,3,2,0,1,0,0
3624,09/04/2022,Hertha,Union Berlin,1,4,A,0,1,A,12,17,3,13,11,11,2,8,4,0,0,0
3625,10/04/2022,Bochum,Leverkusen,0,0,D,0,0,D,11,9,2,2,10,9,2,3,0,0,0,0
3626,10/04/2022,Ein Frankfurt,Freiburg,1,2,A,0,1,A,17,12,5,4,13,9,2,4,1,2,0,0
3627,10/04/2022,RB Leipzig,Hoffenheim,3,0,H,3,0,H,11,4,4,0,11,15,2,1,1,2,0,0
3628,16/04/2022,Augsburg,Hertha,0,1,A,0,0,D,13,11,2,1,14,17,1,7,4,4,0,0
3629,16/04/2022,Dortmund,Wolfsburg,6,1,H,5,0,H,12,9,8,4,14,9,4,6,0,2,0,0
3630,16/04/2022,Freiburg,Bochum,3,0,H,2,0,H,14,10,8,2,8,10,3,4,0,0,0,1
3631,16/04/2022,Mainz,Stuttgart,0,0,D,0,0,D,9,6,0,3,17,12,5,3,0,1,0,0
3632,16/04/2022,M'gladbach,FC Koln,1,3,A,0,3,A,18,17,4,6,15,19,5,5,3,2,0,0
3633,17/04/2022,Bielefeld,Bayern Munich,0,3,A,0,2,A,8,24,3,9,11,11,5,4,1,2,0,0
3634,17/04/2022,Hoffenheim,Greuther Furth,0,0,D,0,0,D,16,7,3,1,19,15,10,1,3,3,0,0
3635,17/04/2022,Union Berlin,Ein Frankfurt,2,0,H,2,0,H,14,10,4,3,10,8,4,3,2,1,0,0
3636,17/04/2022,Leverkusen,RB Leipzig,0,1,A,0,0,D,12,4,4,1,18,7,7,1,2,1,0,0
3637,22/04/2022,Wolfsburg,Mainz,5,0,H,5,0,H,15,5,7,3,10,10,2,3,0,2,0,1
3638,23/04/2022,Ein Frankfurt,Hoffenheim,2,2,D,1,1,D,17,11,7,4,10,9,9,7,1,3,0,0
3639,23/04/2022,FC Koln,Bielefeld,3,1,H,2,1,H,19,16,6,4,7,15,5,10,2,3,0,0
3640,23/04/2022,Freiburg,M'gladbach,3,3,D,0,2,A,19,7,8,4,12,12,8,0,1,4,0,0
3641,23/04/2022,Greuther Furth,Leverkusen,1,4,A,1,2,A,9,10,4,5,4,13,6,3,0,0,0,0
3642,23/04/2022,RB Leipzig,Union Berlin,1,2,A,0,0,D,5,12,1,4,13,9,2,5,2,2,0,0
3643,23/04/2022,Bayern Munich,Dortmund,3,1,H,2,0,H,13,7,6,3,9,11,3,1,0,1,0,0
3644,24/04/2022,Bochum,Augsburg,0,2,A,0,2,A,18,12,3,4,10,17,10,4,1,3,0,0
3645,24/04/2022,Hertha,Stuttgart,2,0,H,1,0,H,7,12,2,5,10,8,4,6,1,1,0,0
3646,29/04/2022,Union Berlin,Greuther Furth,1,1,D,0,1,A,6,7,3,2,14,14,2,4,2,2,0,0
3647,30/04/2022,Augsburg,FC Koln,1,4,A,0,2,A,14,18,5,8,14,14,5,7,2,4,0,0
3648,30/04/2022,Bielefeld,Hertha,1,1,D,0,0,D,6,9,1,5,14,14,2,6,3,1,0,0
3649,30/04/2022,Dortmund,Bochum,3,4,A,2,2,D,19,12,10,5,14,18,10,3,4,3,0,0
3650,30/04/2022,Mainz,Bayern Munich,3,1,H,2,1,H,24,4,7,1,11,11,7,8,0,4,0,0
3651,30/04/2022,Stuttgart,Wolfsburg,1,1,D,0,1,A,18,15,5,5,9,11,7,9,3,2,0,0
3652,30/04/2022,Hoffenheim,Freiburg,3,4,A,1,1,D,17,9,7,5,12,6,4,5,1,0,0,0
3653,02/05/2022,Leverkusen,Ein Frankfurt,2,0,H,1,0,H,11,9,3,4,5,8,4,4,0,0,0,0
3654,02/05/2022,M'gladbach,RB Leipzig,3,1,H,2,1,H,9,10,6,7,11,20,3,8,4,2,1,0
3655,06/05/2022,Bochum,Bielefeld,2,1,H,1,1,D,16,14,9,5,9,12,6,2,0,0,0,0
3656,07/05/2022,FC Koln,Wolfsburg,0,1,A,0,1,A,17,5,9,3,12,12,9,2,0,2,0,0
3657,07/05/2022,Freiburg,Union Berlin,1,4,A,0,3,A,18,13,4,5,12,14,4,6,1,2,0,0
3658,07/05/2022,Greuther Furth,Dortmund,1,3,A,0,1,A,8,8,3,4,15,10,5,2,1,1,0,0
3659,07/05/2022,Hoffenheim,Leverkusen,2,4,A,2,1,H,12,15,5,8,14,10,6,7,1,0,0,0
3660,07/05/2022,Hertha,Mainz,1,2,A,1,1,D,10,13,1,6,19,18,3,8,3,1,0,0
3661,08/05/2022,Ein Frankfurt,M'gladbach,1,1,D,0,1,A,18,11,4,7,6,7,9,1,1,0,0,0
3662,08/05/2022,Bayern Munich,Stuttgart,2,2,D,2,1,H,25,15,8,5,10,8,7,4,2,3,1,0
3663,08/05/2022,RB Leipzig,Augsburg,4,0,H,1,0,H,14,6,8,1,8,16,5,1,1,2,0,0
3664,14/05/2022,Augsburg,Greuther Furth,2,1,H,1,1,D,8,6,3,3,21,20,3,5,2,3,0,0
3665,14/05/2022,Bielefeld,RB Leipzig,1,1,D,0,0,D,8,18,4,9,11,8,2,6,1,1,0,0
3666,14/05/2022,Dortmund,Hertha,2,1,H,0,1,A,9,4,3,1,11,16,3,1,0,2,0,0
3667,14/05/2022,Leverkusen,Freiburg,2,1,H,0,0,D,11,13,5,2,6,12,6,9,2,3,0,0
3668,14/05/2022,Mainz,Ein Frankfurt,2,2,D,1,2,A,13,13,4,4,7,11,5,3,2,0,0,0
3669,14/05/2022,M'gladbach,Hoffenheim,5,1,H,3,1,H,19,10,9,2,8,12,6,2,1,2,0,0
3670,14/05/2022,Stuttgart,FC Koln,2,1,H,1,0,H,24,16,12,3,15,10,8,10,1,4,0,0
3671,14/05/2022,Union Berlin,Bochum,3,2,H,2,0,H,17,5,11,3,12,7,1,3,3,2,0,0
3672,14/05/2022,Wolfsburg,Bayern Munich,2,2,D,1,2,A,10,25,2,10,5,10,2,12,1,2,0,0
3673,05/08/2022,Ein Frankfurt,Bayern Munich,1,6,A,0,5,A,8,23,2,10,10,11,5,6,2,0,0,0
3674,06/08/2022,Augsburg,Freiburg,0,4,A,0,0,D,10,19,2,7,13,13,5,8,0,0,0,0
3675,06/08/2022,Bochum,Mainz,1,2,A,1,1,D,16,13,3,6,11,16,3,5,2,3,0,0
3676,06/08/2022,M'gladbach,Hoffenheim,3,1,H,1,1,D,18,2,8,1,18,12,4,2,1,4,0,1
3677,06/08/2022,Union Berlin,Hertha,3,1,H,1,0,H,18,9,8,3,23,17,5,4,2,3,0,0
3678,06/08/2022,Wolfsburg,Werder Bremen,2,2,D,1,2,A,13,10,3,5,11,14,2,5,2,2,0,0
3679,06/08/2022,Dortmund,Leverkusen,1,0,H,1,0,H,13,8,4,3,14,13,3,3,2,4,0,1
3680,07/08/2022,Stuttgart,RB Leipzig,1,1,D,1,1,D,11,27,2,9,14,9,1,9,2,1,0,0
3681,07/08/2022,FC Koln,Schalke 04,3,1,H,0,0,D,30,6,10,2,8,10,9,1,0,1,0,1
3682,12/08/2022,Freiburg,Dortmund,1,3,A,1,0,H,16,16,7,7,16,10,9,2,1,3,0,0
3683,13/08/2022,Hertha,Ein Frankfurt,1,1,D,1,0,H,11,11,5,1,11,11,4,5,3,1,0,0
3684,13/08/2022,Hoffenheim,Bochum,3,2,H,2,2,D,24,11,13,5,13,10,8,2,1,1,0,0
3685,13/08/2022,Leverkusen,Augsburg,1,2,A,1,1,D,23,6,10,4,7,16,7,3,1,6,0,0
3686,13/08/2022,RB Leipzig,FC Koln,2,2,D,1,1,D,9,12,5,3,8,18,2,7,1,4,1,0
3687,13/08/2022,Werder Bremen,Stuttgart,2,2,D,1,1,D,5,14,3,7,6,10,2,5,4,2,0,0
3688,13/08/2022,Schalke 04,M'gladbach,2,2,D,1,0,H,14,14,5,9,12,8,2,7,4,2,0,0
3689,14/08/2022,Mainz,Union Berlin,0,0,D,0,0,D,10,10,5,2,9,14,4,4,1,0,0,0
3690,14/08/2022,Bayern Munich,Wolfsburg,2,0,H,2,0,H,24,7,8,1,7,10,8,4,2,1,0,0
3691,19/08/2022,M'gladbach,Hertha,1,0,H,1,0,H,11,18,6,5,7,11,5,5,1,2,0,1
3692,20/08/2022,Augsburg,Mainz,1,2,A,1,1,D,6,14,2,7,13,19,3,3,2,2,0,0
3693,20/08/2022,Dortmund,Werder Bremen,2,3,A,1,0,H,5,14,3,7,13,9,3,5,4,1,0,0
3694,20/08/2022,Leverkusen,Hoffenheim,0,3,A,0,2,A,14,10,3,5,15,18,3,1,1,4,0,0
3695,20/08/2022,Stuttgart,Freiburg,0,1,A,0,1,A,18,9,5,3,8,12,3,1,4,2,0,0
3696,20/08/2022,Wolfsburg,Schalke 04,0,0,D,0,0,D,16,9,6,2,13,10,12,4,1,3,0,0
3697,20/08/2022,Union Berlin,RB Leipzig,2,1,H,2,0,H,9,16,4,2,14,8,1,13,2,1,0,0
3698,21/08/2022,Ein Frankfurt,FC Koln,1,1,D,0,0,D,10,6,3,2,15,11,5,9,0,1,0,0
3699,21/08/2022,Bochum,Bayern Munich,0,7,A,0,4,A,13,22,7,12,10,6,5,5,1,0,0,0
3700,26/08/2022,Freiburg,Bochum,1,0,H,0,0,D,28,15,12,5,15,13,2,5,2,2,0,0
3701,27/08/2022,Hertha,Dortmund,0,1,A,0,1,A,12,24,3,7,8,9,6,10,1,0,0,0
3702,27/08/2022,Hoffenheim,Augsburg,1,0,H,1,0,H,24,12,6,1,14,9,4,6,1,1,0,0
3703,27/08/2022,Mainz,Leverkusen,0,3,A,0,3,A,17,7,3,5,10,12,3,4,1,6,0,2
3704,27/08/2022,RB Leipzig,Wolfsburg,2,0,H,1,0,H,16,9,7,4,20,15,8,4,3,3,0,0
3705,27/08/2022,Schalke 04,Union Berlin,1,6,A,1,3,A,12,12,4,7,9,11,8,2,1,0,0,0
3706,27/08/2022,Bayern Munich,M'gladbach,1,1,D,0,1,A,35,5,20,3,14,7,14,1,4,2,0,0
3707,28/08/2022,FC Koln,Stuttgart,0,0,D,0,0,D,6,13,2,5,14,12,6,8,2,2,0,1
3708,28/08/2022,Werder Bremen,Ein Frankfurt,3,4,A,2,3,A,10,12,4,7,17,17,5,7,1,3,0,0
3709,02/09/2022,Dortmund,Hoffenheim,1,0,H,1,0,H,16,7,5,2,14,15,5,8,3,4,0,0
3710,03/09/2022,Bochum,Werder Bremen,0,2,A,0,0,D,19,16,6,6,15,10,7,3,2,2,0,0
3711,03/09/2022,Leverkusen,Freiburg,2,3,A,1,0,H,15,5,6,3,15,10,8,4,2,2,0,0
3712,03/09/2022,Stuttgart,Schalke 04,1,1,D,1,1,D,13,13,3,4,11,10,5,7,4,2,1,0
3713,03/09/2022,Union Berlin,Bayern Munich,1,1,D,1,1,D,10,21,3,6,19,7,5,7,1,2,0,0
3714,03/09/2022,Wolfsburg,FC Koln,2,4,A,1,3,A,9,18,3,5,13,14,5,4,2,1,0,0
3715,03/09/2022,Ein Frankfurt,RB Leipzig,4,0,H,2,0,H,14,5,9,0,14,10,4,3,1,1,0,0
3716,04/09/2022,Augsburg,Hertha,0,2,A,0,0,D,8,16,2,6,12,15,5,1,2,1,0,0
3717,04/09/2022,M'gladbach,Mainz,0,1,A,0,0,D,13,12,3,5,8,15,4,8,1,4,1,0
3718,09/09/2022,Werder Bremen,Augsburg,0,1,A,0,0,D,11,14,6,5,12,12,3,7,4,5,0,0
3719,10/09/2022,Bayern Munich,Stuttgart,2,2,D,1,0,H,18,8,7,3,11,9,3,0,2,5,0,0
3720,10/09/2022,Ein Frankfurt,Wolfsburg,0,1,A,0,0,D,11,6,0,3,16,13,10,5,2,4,0,0
3721,10/09/2022,Hertha,Leverkusen,2,2,D,0,0,D,17,11,6,5,15,16,3,5,3,1,0,0
3722,10/09/2022,Hoffenheim,Mainz,4,1,H,0,0,D,21,10,9,2,9,13,7,5,3,2,0,1
3723,10/09/2022,RB Leipzig,Dortmund,3,0,H,2,0,H,14,4,5,0,12,6,5,8,2,1,0,0
3724,10/09/2022,Schalke 04,Bochum,3,1,H,1,0,H,20,9,8,2,12,16,3,8,2,3,0,0
3725,11/09/2022,FC Koln,Union Berlin,0,1,A,0,1,A,7,12,2,3,15,12,7,8,4,1,1,0
3726,11/09/2022,Freiburg,M'gladbach,0,0,D,0,0,D,13,14,8,5,13,6,7,6,1,1,0,0
3727,16/09/2022,Mainz,Hertha,1,1,D,0,1,A,12,4,2,2,12,10,4,3,3,5,0,0
3728,17/09/2022,Augsburg,Bayern Munich,1,0,H,0,0,D,9,21,4,7,16,9,2,8,3,1,0,0
3729,17/09/2022,Dortmund,Schalke 04,1,0,H,0,0,D,19,3,7,0,12,14,11,2,3,2,0,0
3730,17/09/2022,Leverkusen,Werder Bremen,1,1,D,0,0,D,19,19,7,7,5,14,9,6,2,3,0,0
3731,17/09/2022,Stuttgart,Ein Frankfurt,1,3,A,0,1,A,15,13,2,8,9,11,7,4,2,0,0,0
3732,17/09/2022,M'gladbach,RB Leipzig,3,0,H,2,0,H,21,13,10,6,14,14,8,3,2,2,0,0
3733,18/09/2022,Union Berlin,Wolfsburg,2,0,H,0,0,D,16,5,4,0,18,6,4,1,0,0,0,0
3734,18/09/2022,Bochum,FC Koln,1,1,D,1,0,H,7,18,0,3,12,8,4,8,0,1,0,0
3735,18/09/2022,Hoffenheim,Freiburg,0,0,D,0,0,D,10,14,3,4,15,9,5,3,1,2,0,0
3736,30/09/2022,Bayern Munich,Leverkusen,4,0,H,3,0,H,20,10,10,5,10,6,6,2,0,0,0,0
3737,01/10/2022,Ein Frankfurt,Union Berlin,2,0,H,2,0,H,14,14,4,5,4,11,4,7,3,4,1,0
3738,01/10/2022,FC Koln,Dortmund,3,2,H,0,1,A,20,21,16,13,14,10,7,11,4,3,0,0
3739,01/10/2022,Freiburg,Mainz,2,1,H,2,0,H,13,17,6,7,9,15,5,5,2,4,0,0
3740,01/10/2022,RB Leipzig,Bochum,4,0,H,2,0,H,17,2,9,1,8,8,7,2,0,2,0,0
3741,01/10/2022,Wolfsburg,Stuttgart,3,2,H,2,2,D,20,15,7,7,16,14,8,5,3,5,0,0
