id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2069,22/12/2018,Sassuolo,Torino,1,1,D,0,0,D,11,4,6,3,12,15,12,2,2,3,0,0
2070,22/12/2018,Udinese,Frosinone,1,1,D,1,0,H,9,10,1,6,11,16,2,5,2,4,0,0
2071,26/12/2018,Atalanta,Juventus,2,2,D,1,1,D,10,10,6,3,17,16,5,5,4,4,0,1
2072,26/12/2018,Bologna,Lazio,0,2,A,0,1,A,6,11,3,7,15,18,1,7,2,0,0,0
2073,26/12/2018,Cagliari,Genoa,1,0,H,1,0,H,12,10,7,4,8,9,4,4,3,3,0,0
2074,26/12/2018,Fiorentina,Parma,0,1,A,0,1,A,16,3,7,2,15,15,9,2,4,4,1,0
2075,26/12/2018,Frosinone,Milan,0,0,D,0,0,D,11,16,5,8,10,12,3,6,2,1,0,0
2076,26/12/2018,Inter,Napoli,1,0,H,0,0,D,9,9,5,4,12,8,5,0,3,4,0,2
2077,26/12/2018,Roma,Sassuolo,3,1,H,2,0,H,16,8,10,3,15,16,8,5,1,1,0,0
2078,26/12/2018,Sampdoria,Chievo,2,0,H,0,0,D,10,7,6,1,22,19,4,1,2,1,0,0
2079,26/12/2018,Spal,Udinese,0,0,D,0,0,D,7,3,4,1,10,14,7,2,1,2,0,0
2080,26/12/2018,Torino,Empoli,3,0,H,1,0,H,13,5,10,1,9,9,5,1,1,3,0,1
2081,29/12/2018,Chievo,Frosinone,1,0,H,0,0,D,9,12,3,4,16,20,4,2,4,6,0,1
2082,29/12/2018,Empoli,Inter,0,1,A,0,0,D,7,7,3,6,14,4,4,6,1,1,0,0
2083,29/12/2018,Genoa,Fiorentina,0,0,D,0,0,D,7,8,3,6,21,8,7,3,2,1,0,0
2084,29/12/2018,Juventus,Sampdoria,2,1,H,1,1,D,15,7,8,3,13,16,6,3,2,2,0,0
2085,29/12/2018,Lazio,Torino,1,1,D,0,1,A,10,7,5,6,20,22,7,3,4,4,1,1
2086,29/12/2018,Milan,Spal,2,1,H,1,1,D,11,9,6,4,15,10,11,2,4,2,1,0
2087,29/12/2018,Napoli,Bologna,3,2,H,1,1,D,14,10,9,4,14,10,6,5,2,2,0,0
2088,29/12/2018,Parma,Roma,0,2,A,0,0,D,3,19,2,8,7,11,2,7,1,1,0,0
2089,29/12/2018,Sassuolo,Atalanta,2,6,A,0,2,A,13,13,8,9,10,10,1,8,1,2,0,0
2090,29/12/2018,Udinese,Cagliari,2,0,H,1,0,H,19,4,7,1,11,15,6,6,3,2,1,1
2091,19/01/2019,Inter,Sassuolo,0,0,D,0,0,D,8,11,4,6,16,16,11,0,1,3,0,0
2092,19/01/2019,Roma,Torino,3,2,H,2,0,H,11,8,9,3,17,17,6,3,2,3,0,0
2093,19/01/2019,Udinese,Parma,1,2,A,0,1,A,17,7,9,4,17,15,8,2,3,1,0,0
2094,20/01/2019,Cagliari,Empoli,2,2,D,1,0,H,13,9,3,4,11,10,4,7,0,0,0,0
2095,20/01/2019,Fiorentina,Sampdoria,3,3,D,1,1,D,8,9,4,5,15,22,4,7,6,4,1,0
2096,20/01/2019,Frosinone,Atalanta,0,5,A,0,2,A,5,14,3,8,12,11,4,8,2,0,0,0
2097,20/01/2019,Napoli,Lazio,2,1,H,2,0,H,17,13,13,9,6,12,7,8,1,5,0,1
2098,20/01/2019,Spal,Bologna,1,1,D,0,1,A,13,12,9,6,13,18,7,7,2,3,0,0
2099,21/01/2019,Genoa,Milan,0,2,A,0,0,D,13,9,7,7,14,17,5,6,3,3,0,0
2100,21/01/2019,Juventus,Chievo,3,0,H,2,0,H,19,7,11,3,10,7,12,5,1,2,0,0
2101,26/01/2019,Milan,Napoli,0,0,D,0,0,D,12,14,7,8,7,11,6,8,1,3,0,1
2102,26/01/2019,Sampdoria,Udinese,4,0,H,1,0,H,14,6,9,0,14,13,1,1,2,4,0,0
2103,26/01/2019,Sassuolo,Cagliari,3,0,H,2,0,H,11,7,9,3,14,17,4,12,1,1,0,0
2104,27/01/2019,Atalanta,Roma,3,3,D,1,3,A,14,7,6,5,7,13,9,2,0,3,0,0
2105,27/01/2019,Bologna,Frosinone,0,4,A,0,2,A,8,4,2,4,15,13,9,2,3,4,1,0
2106,27/01/2019,Chievo,Fiorentina,3,4,A,1,2,A,14,11,8,7,19,18,7,5,3,1,0,1
2107,27/01/2019,Lazio,Juventus,1,2,A,0,0,D,11,4,5,3,11,13,8,1,2,5,0,0
2108,27/01/2019,Parma,Spal,2,3,A,1,0,H,9,15,5,6,9,13,1,10,2,4,0,0
2109,27/01/2019,Torino,Inter,1,0,H,1,0,H,7,9,4,4,19,12,6,7,3,3,0,1
2110,28/01/2019,Empoli,Genoa,1,3,A,0,1,A,13,12,7,7,8,7,1,3,1,2,0,0
2111,02/02/2019,Empoli,Chievo,2,2,D,1,2,A,11,10,9,4,9,12,10,6,0,2,0,0
2112,02/02/2019,Juventus,Parma,3,3,D,1,0,H,18,11,9,5,6,11,12,4,1,2,0,0
2113,02/02/2019,Napoli,Sampdoria,3,0,H,2,0,H,18,8,14,2,4,12,5,3,0,3,0,0
2114,03/02/2019,Genoa,Sassuolo,1,1,D,1,1,D,4,11,2,8,11,15,4,6,1,3,0,0
2115,03/02/2019,Inter,Bologna,0,1,A,0,1,A,12,8,3,7,13,17,6,7,1,2,0,0
2116,03/02/2019,Roma,Milan,1,1,D,0,1,A,11,6,9,5,15,9,10,2,3,4,0,0
2117,03/02/2019,Spal,Torino,0,0,D,0,0,D,8,5,1,1,24,27,11,6,5,5,0,1
2118,03/02/2019,Udinese,Fiorentina,1,1,D,0,0,D,7,9,2,4,13,14,1,10,3,3,0,0
2119,04/02/2019,Cagliari,Atalanta,0,1,A,0,0,D,8,10,2,6,18,11,2,4,0,2,0,0
2120,04/02/2019,Frosinone,Lazio,0,1,A,0,1,A,9,11,4,5,8,14,2,2,1,5,0,0
2121,07/02/2019,Lazio,Empoli,1,0,H,1,0,H,8,3,4,1,13,8,3,2,1,1,0,0
2122,08/02/2019,Chievo,Roma,0,3,A,0,2,A,11,11,6,9,6,9,7,7,1,2,0,0
2123,09/02/2019,Fiorentina,Napoli,0,0,D,0,0,D,10,12,4,4,9,17,5,5,2,4,0,0
2124,09/02/2019,Parma,Inter,0,1,A,0,0,D,6,13,2,7,17,12,2,10,2,2,0,0
2125,10/02/2019,Atalanta,Spal,2,1,H,0,1,A,8,5,5,3,14,12,9,4,1,3,0,0
2126,10/02/2019,Bologna,Genoa,1,1,D,1,1,D,7,9,4,6,17,13,13,3,2,2,0,0
2127,10/02/2019,Milan,Cagliari,3,0,H,2,0,H,17,7,10,3,12,11,2,5,0,1,0,0
2128,10/02/2019,Sampdoria,Frosinone,0,1,A,0,1,A,11,3,7,1,10,21,9,2,3,3,0,0
2129,10/02/2019,Sassuolo,Juventus,0,3,A,0,1,A,9,10,2,5,17,8,8,4,0,0,0,0
2130,10/02/2019,Torino,Udinese,1,0,H,1,0,H,12,10,7,6,21,21,9,2,2,4,0,1
2131,15/02/2019,Juventus,Frosinone,3,0,H,2,0,H,11,7,8,1,13,19,5,7,2,3,0,0
2132,16/02/2019,Atalanta,Milan,1,3,A,1,1,D,12,6,5,3,10,9,5,2,1,2,0,0
2133,16/02/2019,Cagliari,Parma,2,1,H,0,1,A,12,6,3,3,21,11,1,4,5,1,1,0
2134,17/02/2019,Empoli,Sassuolo,3,0,H,2,0,H,7,5,6,2,11,10,3,3,1,3,0,0
2135,17/02/2019,Genoa,Lazio,2,1,H,0,1,A,14,6,6,6,12,12,7,3,3,2,0,0
2136,17/02/2019,Inter,Sampdoria,2,1,H,0,0,D,14,6,7,2,10,11,9,5,3,1,0,0
2137,17/02/2019,Napoli,Torino,0,0,D,0,0,D,20,6,10,1,18,13,15,4,5,3,0,0
2138,17/02/2019,Spal,Fiorentina,1,4,A,1,1,D,6,15,4,9,14,14,3,10,3,4,0,0
2139,17/02/2019,Udinese,Chievo,1,0,H,0,0,D,11,13,7,9,11,21,6,4,5,4,0,0
2140,18/02/2019,Roma,Bologna,2,1,H,0,0,D,9,14,4,10,15,15,9,7,3,4,0,0
2141,22/02/2019,Milan,Empoli,3,0,H,0,0,D,10,4,7,1,13,9,6,2,1,1,0,0
2142,23/02/2019,Frosinone,Roma,2,3,A,1,2,A,9,7,5,5,18,11,4,8,2,2,0,0
2143,23/02/2019,Torino,Atalanta,2,0,H,1,0,H,11,9,7,4,17,18,4,4,2,1,0,0
2144,24/02/2019,Bologna,Juventus,0,1,A,0,0,D,13,5,4,4,12,17,4,5,2,2,0,0
2145,24/02/2019,Chievo,Genoa,0,0,D,0,0,D,8,6,5,2,20,22,4,6,2,3,0,0
2146,24/02/2019,Fiorentina,Inter,3,3,D,1,2,A,10,7,2,6,13,15,9,6,2,4,0,0
2147,24/02/2019,Parma,Napoli,0,4,A,0,2,A,8,14,2,5,13,7,5,2,2,1,0,0
2148,24/02/2019,Sampdoria,Cagliari,1,0,H,0,0,D,9,8,6,1,9,17,3,5,1,2,0,0
2149,24/02/2019,Sassuolo,Spal,1,1,D,1,0,H,6,5,2,3,18,14,3,5,4,1,1,0
2150,01/03/2019,Cagliari,Inter,2,1,H,2,1,H,12,19,5,7,12,8,1,5,5,3,0,0
2151,02/03/2019,Empoli,Parma,3,3,D,1,2,A,13,7,9,7,10,17,8,2,1,3,0,0
2152,02/03/2019,Lazio,Roma,3,0,H,1,0,H,6,7,4,3,13,15,5,7,4,5,0,1
2153,02/03/2019,Milan,Sassuolo,1,0,H,1,0,H,7,11,4,6,20,9,6,6,3,0,0,1
2154,03/03/2019,Atalanta,Fiorentina,3,1,H,2,1,H,17,7,10,4,9,16,8,5,4,2,0,0
2155,03/03/2019,Genoa,Frosinone,0,0,D,0,0,D,10,3,6,0,15,16,8,2,2,4,0,1
2156,03/03/2019,Napoli,Juventus,1,2,A,0,2,A,13,4,5,3,10,14,12,4,3,6,1,1
2157,03/03/2019,Spal,Sampdoria,1,2,A,0,2,A,8,14,2,10,10,14,5,4,2,3,1,0
2158,03/03/2019,Torino,Chievo,3,0,H,0,0,D,9,9,6,5,10,18,7,4,1,4,0,0
2159,03/03/2019,Udinese,Bologna,2,1,H,1,1,D,11,11,6,9,21,20,6,6,3,3,0,0
2160,08/03/2019,Juventus,Udinese,4,1,H,2,0,H,15,4,6,2,7,9,5,0,0,3,0,0
2161,09/03/2019,Chievo,Milan,1,2,A,1,1,D,5,9,1,3,20,13,4,1,3,1,0,0
2162,09/03/2019,Parma,Genoa,1,0,H,0,0,D,8,8,4,1,12,12,4,5,2,1,0,0
2163,10/03/2019,Bologna,Cagliari,2,0,H,1,0,H,17,7,8,6,16,21,8,3,0,0,0,0
2164,10/03/2019,Fiorentina,Lazio,1,1,D,0,1,A,7,7,1,6,8,14,4,7,3,1,0,0
2165,10/03/2019,Frosinone,Torino,1,2,A,1,0,H,9,10,5,7,14,21,3,3,2,4,0,0
2166,10/03/2019,Inter,Spal,2,0,H,0,0,D,10,2,4,1,17,17,4,7,3,5,0,0
2167,10/03/2019,Sampdoria,Atalanta,1,2,A,0,0,D,11,13,6,6,13,10,4,7,2,2,0,0
2168,10/03/2019,Sassuolo,Napoli,1,1,D,0,0,D,7,9,1,4,11,10,3,5,3,2,0,0
2169,11/03/2019,Roma,Empoli,2,1,H,2,1,H,7,4,2,2,12,9,5,3,4,1,1,0
2170,15/03/2019,Cagliari,Fiorentina,2,1,H,0,0,D,10,6,6,4,22,13,4,4,3,2,0,0
2171,16/03/2019,Sassuolo,Sampdoria,3,5,A,1,3,A,12,17,5,11,9,12,6,5,1,1,0,0
2172,16/03/2019,Spal,Roma,2,1,H,1,0,H,10,10,6,5,12,19,3,5,4,5,0,0
2173,16/03/2019,Torino,Bologna,2,3,A,1,2,A,16,8,7,6,15,16,4,5,5,4,1,1
2174,17/03/2019,Atalanta,Chievo,1,1,D,0,1,A,11,6,6,3,12,24,10,1,0,0,0,0
2175,17/03/2019,Empoli,Frosinone,2,1,H,2,0,H,8,9,5,3,16,15,2,2,4,2,0,0
2176,17/03/2019,Genoa,Juventus,2,0,H,0,0,D,10,3,5,0,12,11,6,6,2,3,0,0
2177,17/03/2019,Lazio,Parma,4,1,H,4,0,H,14,4,8,2,10,10,6,5,0,2,0,0
2178,17/03/2019,Milan,Inter,2,3,A,0,1,A,9,10,7,6,19,11,7,4,4,3,0,0
2179,17/03/2019,Napoli,Udinese,4,2,H,2,2,D,13,8,5,3,4,7,5,2,1,1,0,0
2180,29/03/2019,Chievo,Cagliari,0,3,A,0,3,A,10,9,8,3,13,15,5,5,6,3,1,0
2181,30/03/2019,Juventus,Empoli,1,0,H,0,0,D,14,3,6,0,16,11,5,4,0,0,0,0
2182,30/03/2019,Sampdoria,Milan,1,0,H,1,0,H,14,7,8,5,12,9,5,10,1,4,0,0
2183,30/03/2019,Udinese,Genoa,2,0,H,1,0,H,12,15,5,6,10,18,3,5,3,4,0,0
2184,31/03/2019,Bologna,Sassuolo,2,1,H,0,0,D,11,5,8,4,17,18,9,4,2,3,0,0
2185,31/03/2019,Fiorentina,Torino,1,1,D,1,1,D,16,6,8,2,15,8,7,5,0,2,0,0
2186,31/03/2019,Frosinone,Spal,0,1,A,0,1,A,19,5,9,3,19,14,8,3,3,3,0,0
2187,31/03/2019,Inter,Lazio,0,1,A,0,1,A,11,6,6,5,11,13,12,3,0,0,0,0
2188,31/03/2019,Parma,Atalanta,1,3,A,1,1,D,6,18,4,11,13,10,4,6,1,1,0,0
2189,31/03/2019,Roma,Napoli,1,4,A,1,1,D,11,12,5,10,14,14,4,7,4,2,0,0
2190,02/04/2019,Cagliari,Juventus,0,2,A,0,1,A,5,11,1,6,17,10,3,5,3,2,0,0
2191,02/04/2019,Milan,Udinese,1,1,D,1,0,H,12,7,9,3,13,11,7,5,0,0,0,0
2192,03/04/2019,Empoli,Napoli,2,1,H,1,1,D,13,11,9,5,13,5,8,2,2,2,0,0
2193,03/04/2019,Frosinone,Parma,3,2,H,2,1,H,14,10,5,6,14,19,3,3,3,4,0,0
2194,03/04/2019,Genoa,Inter,0,4,A,0,2,A,5,12,2,9,9,12,1,6,2,1,1,0
2195,03/04/2019,Roma,Fiorentina,2,2,D,1,1,D,12,10,6,5,15,15,4,6,3,4,0,0
2196,03/04/2019,Spal,Lazio,1,0,H,0,0,D,8,9,4,5,10,17,2,7,2,5,0,0
2197,03/04/2019,Torino,Sampdoria,2,1,H,2,0,H,14,6,6,3,13,12,6,3,3,3,0,0
2198,04/04/2019,Atalanta,Bologna,4,1,H,4,0,H,12,8,6,4,11,13,5,4,2,3,0,0
2199,04/04/2019,Sassuolo,Chievo,4,0,H,2,0,H,13,9,8,5,14,17,5,4,1,1,0,0
2200,06/04/2019,Juventus,Milan,2,1,H,0,1,A,10,12,6,5,21,15,5,8,2,2,0,0
2201,06/04/2019,Parma,Torino,0,0,D,0,0,D,5,12,1,4,20,21,3,4,4,5,0,0
2202,06/04/2019,Sampdoria,Roma,0,1,A,0,0,D,10,9,2,5,12,11,8,3,2,2,0,0
2203,07/04/2019,Cagliari,Spal,2,1,H,1,1,D,14,5,11,2,19,4,9,4,4,3,0,0
2204,07/04/2019,Fiorentina,Frosinone,0,1,A,0,0,D,14,6,5,3,19,16,10,7,1,4,0,0
2205,07/04/2019,Inter,Atalanta,0,0,D,0,0,D,8,5,6,2,10,13,8,4,1,2,0,0
2206,07/04/2019,Lazio,Sassuolo,2,2,D,0,0,D,18,3,7,2,14,8,11,1,2,1,0,0
2207,07/04/2019,Napoli,Genoa,1,1,D,1,1,D,19,12,10,7,11,10,11,6,2,0,0,1
2208,07/04/2019,Udinese,Empoli,3,2,H,3,2,H,14,12,6,6,8,9,6,6,4,4,1,0
2209,08/04/2019,Bologna,Chievo,3,0,H,0,0,D,14,4,11,2,10,22,6,3,1,8,0,1
2210,13/04/2019,Milan,Lazio,1,0,H,0,0,D,10,8,5,6,13,16,11,4,1,2,0,0
2211,13/04/2019,Roma,Udinese,1,0,H,0,0,D,11,7,5,4,11,13,7,6,2,3,0,0
2212,13/04/2019,Spal,Juventus,2,1,H,0,1,A,8,4,3,3,15,14,5,4,5,2,0,0
2213,14/04/2019,Chievo,Napoli,1,3,A,0,1,A,4,12,4,5,9,10,3,7,0,0,0,0
2214,14/04/2019,Fiorentina,Bologna,0,0,D,0,0,D,14,5,7,3,17,11,10,5,2,3,0,0
2215,14/04/2019,Frosinone,Inter,1,3,A,0,2,A,10,10,4,5,19,17,1,3,3,1,0,0
2216,14/04/2019,Sampdoria,Genoa,2,0,H,1,0,H,13,6,7,1,15,22,3,8,2,5,0,1
2217,14/04/2019,Sassuolo,Parma,0,0,D,0,0,D,16,3,8,1,7,11,7,3,3,2,0,0
2218,14/04/2019,Torino,Cagliari,1,1,D,0,0,D,14,9,8,6,12,20,6,6,2,7,1,2
2219,15/04/2019,Atalanta,Empoli,0,0,D,0,0,D,32,2,18,1,7,11,9,3,1,3,0,0
2220,17/04/2019,Lazio,Udinese,2,0,H,2,0,H,15,9,7,4,13,16,4,5,2,0,0,0
2221,20/04/2019,Bologna,Sampdoria,3,0,H,0,0,D,12,9,6,3,19,12,3,4,2,4,0,0
2222,20/04/2019,Cagliari,Frosinone,1,0,H,1,0,H,12,5,6,2,19,16,5,6,3,1,1,0
2223,20/04/2019,Empoli,Spal,2,4,A,1,2,A,11,9,6,7,15,15,3,6,3,5,0,0
2224,20/04/2019,Genoa,Torino,0,1,A,0,0,D,8,8,4,4,21,24,3,2,4,4,0,0
2225,20/04/2019,Inter,Roma,1,1,D,0,1,A,13,9,7,5,7,13,7,4,1,2,0,0
2226,20/04/2019,Juventus,Fiorentina,2,1,H,1,1,D,9,9,5,6,13,8,10,7,0,1,0,0
2227,20/04/2019,Lazio,Chievo,1,2,A,0,0,D,16,8,8,6,8,21,13,2,0,4,2,0
2228,20/04/2019,Parma,Milan,1,1,D,0,0,D,10,8,3,3,14,13,8,4,0,1,0,0
2229,20/04/2019,Udinese,Sassuolo,1,1,D,0,1,A,10,6,5,2,17,14,6,5,3,2,0,0
2230,22/04/2019,Napoli,Atalanta,1,2,A,1,0,H,13,11,9,7,15,10,3,3,3,1,0,0
2231,27/04/2019,Bologna,Empoli,3,1,H,0,1,A,17,4,7,3,13,15,13,5,3,2,0,0
2232,27/04/2019,Inter,Juventus,1,1,D,1,0,H,10,10,6,4,12,12,10,4,1,3,0,0
2233,27/04/2019,Roma,Cagliari,3,0,H,2,0,H,15,4,11,1,6,7,5,5,1,2,0,0
2234,28/04/2019,Chievo,Parma,1,1,D,0,1,A,6,6,2,2,15,17,2,4,3,3,0,0
2235,28/04/2019,Frosinone,Napoli,0,2,A,0,1,A,13,19,4,13,25,16,2,6,3,1,0,0
2236,28/04/2019,Sampdoria,Lazio,1,2,A,0,2,A,7,10,5,5,13,11,1,4,6,3,1,0
2237,28/04/2019,Spal,Genoa,1,1,D,1,0,H,11,11,5,5,14,15,2,4,3,3,0,0
2238,28/04/2019,Torino,Milan,2,0,H,0,0,D,7,7,3,5,19,23,4,9,2,6,0,1
2239,29/04/2019,Atalanta,Udinese,2,0,H,0,0,D,13,4,8,2,7,13,9,5,0,2,0,0
2240,29/04/2019,Fiorentina,Sassuolo,0,1,A,0,1,A,7,9,4,5,16,7,7,8,3,1,0,0
2241,03/05/2019,Juventus,Torino,1,1,D,0,1,A,11,9,4,2,11,9,7,3,3,3,0,0
2242,04/05/2019,Chievo,Spal,0,4,A,0,1,A,8,14,3,8,13,12,1,5,3,0,0,0
2243,04/05/2019,Udinese,Inter,0,0,D,0,0,D,3,11,3,4,19,11,2,9,1,3,0,0
2244,05/05/2019,Empoli,Fiorentina,1,0,H,0,0,D,6,20,4,11,15,17,4,7,3,1,0,1
2245,05/05/2019,Genoa,Roma,1,1,D,0,0,D,13,11,6,5,14,11,4,7,1,2,0,0
2246,05/05/2019,Lazio,Atalanta,1,3,A,1,1,D,7,10,5,6,15,11,2,5,4,3,0,0
2247,05/05/2019,Napoli,Cagliari,2,1,H,0,0,D,17,4,8,2,11,12,6,2,2,3,0,1
2248,05/05/2019,Parma,Sampdoria,3,3,D,1,2,A,9,14,6,10,14,7,2,2,4,3,1,1
2249,05/05/2019,Sassuolo,Frosinone,2,2,D,0,2,A,14,5,5,3,14,19,8,1,2,3,0,0
2250,06/05/2019,Milan,Bologna,2,1,H,1,0,H,13,14,5,7,9,20,5,10,3,5,1,2
2251,11/05/2019,Atalanta,Genoa,2,1,H,0,0,D,8,13,4,3,14,21,0,4,1,3,0,0
2252,11/05/2019,Cagliari,Lazio,1,2,A,0,1,A,14,10,6,5,11,13,4,2,2,4,0,0
2253,11/05/2019,Fiorentina,Milan,0,1,A,0,1,A,8,10,3,5,15,8,5,6,2,1,0,0
2254,12/05/2019,Frosinone,Udinese,1,3,A,0,3,A,13,11,5,8,15,17,14,10,2,3,0,0
2255,12/05/2019,Roma,Juventus,2,0,H,0,0,D,9,5,4,4,8,7,3,3,3,1,0,0
2256,12/05/2019,Sampdoria,Empoli,1,2,A,0,0,D,11,5,7,4,10,15,8,2,2,1,0,0
2257,12/05/2019,Spal,Napoli,1,2,A,0,0,D,10,17,5,8,11,20,1,12,2,1,0,0
2258,12/05/2019,Torino,Sassuolo,3,2,H,0,1,A,17,7,11,3,15,17,11,1,1,5,0,1
2259,13/05/2019,Bologna,Parma,4,1,H,0,0,D,15,3,10,1,9,15,13,3,1,6,0,1
2260,13/05/2019,Inter,Chievo,2,0,H,1,0,H,16,3,11,0,10,17,17,0,2,3,0,1
2261,18/05/2019,Genoa,Cagliari,1,1,D,0,1,A,16,4,9,3,13,21,11,3,2,1,1,0
2262,18/05/2019,Sassuolo,Roma,0,0,D,0,0,D,9,17,3,6,10,10,5,5,2,4,0,0
2263,18/05/2019,Udinese,Spal,3,2,H,3,0,H,10,12,4,5,17,13,8,6,4,4,0,0
2264,19/05/2019,Chievo,Sampdoria,0,0,D,0,0,D,4,9,1,6,13,9,4,7,3,0,1,0
2265,19/05/2019,Empoli,Torino,4,1,H,1,0,H,11,10,9,6,12,19,7,3,1,1,0,0
2266,19/05/2019,Juventus,Atalanta,1,1,D,0,1,A,11,11,4,7,15,14,5,8,3,1,1,0
2267,19/05/2019,Milan,Frosinone,2,0,H,0,0,D,9,6,3,2,13,7,5,7,1,0,0,0
2268,19/05/2019,Napoli,Inter,4,1,H,1,0,H,14,10,6,7,8,10,3,12,3,1,0,0
2269,19/05/2019,Parma,Fiorentina,1,0,H,0,0,D,9,12,5,6,15,22,3,7,0,1,0,0
2270,20/05/2019,Lazio,Bologna,3,3,D,1,0,H,10,13,5,6,11,11,4,6,2,1,0,0
2271,25/05/2019,Bologna,Napoli,3,2,H,2,0,H,10,15,5,8,11,8,5,8,0,1,0,0
2272,25/05/2019,Frosinone,Chievo,0,0,D,0,0,D,10,2,5,2,15,18,8,2,2,2,0,0
2273,26/05/2019,Atalanta,Sassuolo,3,1,H,1,1,D,13,4,5,3,10,15,7,4,2,4,0,2
2274,26/05/2019,Cagliari,Udinese,1,2,A,1,0,H,12,9,5,5,17,12,12,3,2,2,0,0
2275,26/05/2019,Fiorentina,Genoa,0,0,D,0,0,D,5,2,5,1,12,9,4,1,1,2,0,0
2276,26/05/2019,Inter,Empoli,2,1,H,0,0,D,20,9,15,5,11,9,8,2,4,2,1,1
2277,26/05/2019,Roma,Parma,2,1,H,1,0,H,16,9,8,5,13,8,13,8,2,1,0,0
2278,26/05/2019,Sampdoria,Juventus,2,0,H,0,0,D,10,6,3,1,6,12,7,6,0,2,0,0
2279,26/05/2019,Spal,Milan,2,3,A,1,2,A,7,16,4,8,17,13,8,4,2,2,0,0
2280,26/05/2019,Torino,Lazio,3,1,H,0,0,D,9,9,7,4,9,10,5,5,0,1,0,0
2281,24/08/2019,Parma,Juventus,0,1,A,0,1,A,5,9,4,4,12,14,5,8,2,3,0,0
2282,24/08/2019,Fiorentina,Napoli,3,4,A,1,2,A,10,8,6,6,21,16,4,5,2,4,0,0
2283,25/08/2019,Udinese,Milan,1,0,H,0,0,D,11,6,6,0,14,11,9,4,1,3,0,0
2284,25/08/2019,Cagliari,Brescia,0,1,A,0,0,D,9,8,5,3,10,11,8,8,2,2,0,0
2285,25/08/2019,Roma,Genoa,3,3,D,2,2,D,17,6,9,4,15,13,5,1,3,1,0,0
2286,25/08/2019,Sampdoria,Lazio,0,3,A,0,1,A,12,16,8,10,13,11,5,9,2,2,0,0
2287,25/08/2019,Spal,Atalanta,2,3,A,2,1,H,8,18,3,14,13,16,2,10,2,1,0,0
2288,25/08/2019,Torino,Sassuolo,2,1,H,1,0,H,7,13,4,9,21,15,6,6,4,3,0,0
2289,25/08/2019,Verona,Bologna,1,1,D,1,1,D,5,14,2,5,12,13,1,6,1,3,1,0
2290,26/08/2019,Inter,Lecce,4,0,H,2,0,H,16,10,7,4,14,8,7,7,1,2,0,1
2291,30/08/2019,Bologna,Spal,1,0,H,0,0,D,18,7,9,1,13,13,11,2,3,2,0,0
2292,31/08/2019,Milan,Brescia,1,0,H,1,0,H,11,4,6,2,14,18,5,3,3,4,0,0
2293,31/08/2019,Juventus,Napoli,4,3,H,2,0,H,10,12,8,7,13,13,2,5,3,3,0,0
2294,01/09/2019,Lazio,Roma,1,1,D,0,1,A,21,8,13,5,15,13,8,4,4,3,0,0
2295,01/09/2019,Atalanta,Torino,2,3,A,1,1,D,19,8,12,6,13,15,12,5,2,2,0,0
2296,01/09/2019,Cagliari,Inter,1,2,A,0,1,A,7,9,3,8,12,11,5,5,5,3,0,0
2297,01/09/2019,Genoa,Fiorentina,2,1,H,1,0,H,18,15,10,7,17,15,9,8,2,0,0,0
2298,01/09/2019,Lecce,Verona,0,1,A,0,0,D,9,11,3,6,14,14,2,7,2,3,0,0
2299,01/09/2019,Sassuolo,Sampdoria,4,1,H,3,0,H,11,8,8,5,9,10,3,5,1,3,0,1
2300,01/09/2019,Udinese,Parma,1,3,A,1,1,D,17,6,12,3,11,11,8,1,1,3,0,0
2301,14/09/2019,Fiorentina,Juventus,0,0,D,0,0,D,15,5,8,4,12,18,10,0,3,3,0,0
2302,14/09/2019,Napoli,Sampdoria,2,0,H,1,0,H,19,7,9,2,7,10,8,7,2,2,0,0
2303,14/09/2019,Inter,Udinese,1,0,H,1,0,H,15,6,10,4,9,10,8,3,2,1,0,1
2304,15/09/2019,Genoa,Atalanta,1,2,A,0,0,D,8,11,3,6,12,14,8,7,3,3,0,0
2305,15/09/2019,Brescia,Bologna,3,4,A,3,1,H,9,17,7,6,14,17,2,10,2,6,1,0
2306,15/09/2019,Parma,Cagliari,1,3,A,0,2,A,14,6,8,4,12,16,12,3,0,5,0,0
2307,15/09/2019,Spal,Lazio,2,1,H,0,1,A,9,11,4,7,9,11,8,5,5,3,0,0
2308,15/09/2019,Roma,Sassuolo,4,2,H,4,0,H,14,10,10,5,13,9,8,2,1,2,0,0
2309,15/09/2019,Verona,Milan,0,1,A,0,0,D,6,11,2,6,13,16,2,7,4,3,1,1
2310,16/09/2019,Torino,Lecce,1,2,A,0,1,A,12,12,3,5,11,19,7,3,1,6,0,0
2311,20/09/2019,Cagliari,Genoa,3,1,H,0,0,D,8,7,4,2,12,8,4,3,1,1,0,0
2312,21/09/2019,Udinese,Brescia,0,1,A,0,0,D,6,5,3,3,22,16,3,9,4,4,0,0
2313,21/09/2019,Juventus,Verona,2,1,H,1,1,D,12,8,3,8,12,20,2,5,0,4,0,1
2314,21/09/2019,Milan,Inter,0,2,A,0,0,D,7,11,3,9,15,22,2,6,2,1,0,0
2315,22/09/2019,Sassuolo,Spal,3,0,H,2,0,H,17,8,8,3,19,14,7,9,3,2,0,0
